-0.3248448 -0.1456471 0.2724118 0.08968657 -0.300782 0.2362479 0.1514462 -0.3406259 0.06099079 0.1203665 0.05216041 -0.003858115 -0.07147419 -0.07179424 -0.07624351
-0.3333051 -0.1470118 0.3485496 0.1837638 -0.2446933 0.1385121 0.1511055 -0.2362772 0.004635909 0.1113958 -0.1186475 0.01532165 0.01802362 0.02308887 0.04516383
-0.2421626 -0.1076182 0.2986042 0.1343135 -0.1973874 0.1375196 0.2343536 -0.2396667 0.09700419 0.1325323 0.0153508 -0.06818775 0.08643286 0.1173809 0.1393467
-0.2730667 -0.1009766 0.2792679 0.04619935 -0.186111 0.06280906 0.1665656 -0.213557 0.002949379 0.1424004 0.02398304 -0.007536779 0.08442893 0.06550918 0.07591306
-0.2216478 -0.07722703 0.2825341 0.0473853 -0.2278528 0.1299032 0.121248 -0.245879 0.03206805 0.1701256 0.02919427 0.06358682 0.1235456 0.1452695 0.1268899
-0.2214849 -0.02299703 0.3275944 0.06675928 -0.2332456 0.152669 0.145338 -0.2947336 0.07994191 0.07157073 -0.03047003 -0.008076596 -0.03693942 -0.01908672 0.0234196
-0.3176838 -0.02263475 0.303826 0.02125569 -0.1779137 0.1331371 0.09418206 -0.2698692 0.04966367 0.1918447 0.01992958 0.01375143 0.03195333 0.02298927 0.03107683
-0.3139015 0.005591307 0.2994029 0.08825038 -0.1813559 0.1803271 0.2438878 -0.2531487 0.03108976 0.2434393 -0.07006267 0.01491674 0.0525385 0.05298817 0.02515754
-0.2878717 0.007111542 0.2687125 0.05991152 -0.06550623 0.2067766 0.2059036 -0.2205172 0.08308954 0.08195791 -0.05287838 0.0264298 -0.06982802 -0.07695869 -0.004347714
-0.2370251 -0.01800945 0.275854 0.07578341 -0.1734998 0.3032306 0.276543 -0.2095351 0.06092345 0.1272424 0.04434786 -0.02343291 0.03012508 0.03133829 0.02765012
-0.2118365 0.0274503 0.2490123 0.1007538 -0.1357682 0.2453757 0.2433923 -0.1987033 0.06839443 0.1006443 0.02864121 -0.03142315 -0.0754261 -0.07173471 -0.05560056
-0.1932872 0.03541802 0.3016836 0.1739773 -0.1533323 0.2547261 0.2120908 -0.2204856 0.0418586 0.1435163 0.02201083 -0.08162142 -0.0826252 -0.04750727 0.04701353
-0.1655758 -0.004132366 0.2689418 0.07586648 -0.1971102 0.2755955 0.2295362 -0.1740366 0.03493556 0.09518874 0.08271356 -0.07535965 -0.002778303 -0.006461308 0.0283862
-0.2069682 -0.001223999 0.2815328 0.07571306 -0.18242 0.1984589 0.1414007 -0.1544802 0.007561076 0.06139747 0.1198649 -0.07329199 0.005350826 0.003882132 0.0003722778
-0.2480174 -0.02633308 0.311452 0.07970639 -0.1541384 0.116802 0.135145 -0.2032456 0.04372074 0.04709608 -0.08808539 -0.004417899 -0.03546835 -0.03530915 0.008431203
-0.1930198 -0.01730328 0.2286016 0.06343707 -0.1805422 0.1985798 0.1322443 -0.2150443 0.1000334 0.1211587 0.05652787 -0.004021947 0.117045 0.1234858 0.1513902
-0.2647553 -0.04924557 0.304278 0.09663718 -0.2179789 0.1160092 0.1664226 -0.2176401 -0.04195102 0.1025435 -0.07646085 0.03983019 -0.04740297 -0.02425139 0.05515473
-0.1961506 -0.05469142 0.2845833 0.03401632 -0.203403 0.2057486 0.1727218 -0.2781074 0.0517489 0.09131489 0.06028273 0.004403835 -0.03427889 -0.01241955 0.04240662
-0.198362 -0.04155507 0.2752985 0.06134326 -0.154881 0.1736313 0.1699954 -0.226242 0.04553358 0.1050217 -0.002865609 -0.02969675 0.01344867 0.03488431 0.06198705
-0.191774 -0.03566263 0.2511111 0.08722161 -0.1461796 0.1047647 0.1478937 -0.2126174 0.01044911 0.1436682 -0.005981365 -0.06007711 0.01303777 0.03690241 0.03709246
-0.1755061 -0.0407106 0.2604579 0.03701865 -0.1351204 0.1400523 0.1623621 -0.2490847 0.06132041 0.1025971 -0.01483216 -0.04111895 -0.05119479 -0.0441884 -0.07336315
-0.162962 -0.0866163 0.254886 0.03967053 -0.2461579 0.1203343 0.1393716 -0.2685359 0.02167632 0.1707334 0.03171567 -0.006015375 0.01972661 0.01279329 0.03457098
-0.1432215 -0.049556 0.2699042 -0.01808541 -0.219239 0.2027221 0.2224179 -0.297568 0.03707384 0.112795 0.1517233 -0.03474538 0.04005379 0.03586614 -0.003016891
-0.2031458 -0.07104341 0.263185 0.08057014 -0.2299752 0.2203666 0.1852652 -0.253797 0.03502874 0.1564145 -0.08446142 -0.06024425 -0.06920121 -0.0603316 -0.03796828
-0.1672256 -0.07655437 0.2498918 0.05165509 -0.1926396 0.2124297 0.2121925 -0.2108907 -0.01194414 0.151958 0.0891893 -0.087171 -0.06610943 -0.05807457 -0.08579428
-0.2409492 -0.1307575 0.2631841 0.07909446 -0.289359 0.2377886 0.1582297 -0.2437005 0.04771138 0.1496137 -0.07312842 -0.03553027 0.1053741 0.1082793 0.1554584
-0.1717349 -0.04116898 0.2326386 0.01664216 -0.2329837 0.2718827 0.117579 -0.2450324 0.07799049 0.1298892 0.04973436 -0.1091133 0.04156754 0.03813547 0.001444997
-0.1855823 -0.05845598 0.1672788 0.005895905 -0.2862007 0.1944542 0.1475475 -0.2205201 0.07558689 0.1527676 0.1699683 -0.09945525 0.02305164 0.009058028 -0.04621028
-0.2245243 -0.08097912 0.2662321 0.02367727 -0.2869956 0.1453189 0.1585712 -0.1857333 -0.006869556 0.1497145 0.01611968 -0.01470574 -0.02045773 -0.02645085 -0.002480891
-0.1602806 -0.03610418 0.2554914 0.02339606 -0.2996765 0.1615213 0.05784667 -0.2238067 0.1226898 0.1540281 0.01908934 -0.04567681 0.04180173 0.03368918 0.05198987
-0.1512117 -0.0392959 0.3184943 0.02896592 -0.2459928 0.2304108 0.1788193 -0.1882884 0.04435159 0.09864909 0.03264666 -0.07448395 0.03584679 0.03338585 0.009422207
-0.1453379 -0.008231886 0.2712569 0.03273366 -0.222432 0.20405 0.1286613 -0.1915743 0.03517883 0.0851744 0.07953205 -0.06022278 0.01330558 0.02331358 -0.01039651
-0.1924563 -0.04440951 0.256291 0.0315561 -0.2087571 0.1956475 0.161053 -0.1943855 0.03758942 0.07584223 0.07782336 -0.07885623 -0.02131595 -0.03154433 -0.0371223
-0.2204422 -0.05876735 0.2502902 0.02108624 -0.2042166 0.08163561 0.1275036 -0.2121824 0.03481629 0.0683265 0.05795371 -0.05392671 -0.02268465 -0.004577588 -0.01432079
-0.2987419 -0.05772011 0.293598 0.01324348 -0.204226 0.1744636 0.2250805 -0.2097555 0.06572213 0.2004515 0.02617445 -0.02235178 -0.05496406 -0.02819445 0.06583804
-0.2400496 -0.06970883 0.369865 0.01187781 -0.219863 0.193198 0.2694579 -0.1952526 0.02646452 0.2759223 0.002532042 -0.007532124 -0.1030572 -0.08004751 -0.01099293
-0.25723 -0.03301922 0.3728915 -0.001762647 -0.2450319 0.2207328 0.3314974 -0.2315491 0.01574833 0.2632228 0.1200456 -0.06031259 -0.06696936 -0.06520835 -0.04710441
-0.217864 -0.03096333 0.3283799 0.03969192 -0.2456799 0.2615444 0.2697612 -0.1677209 0.02365887 0.2471112 0.03700947 -0.0282576 0.008062293 0.009982938 0.04982394
-0.2299172 -0.06410403 0.2768609 0.03907304 -0.2281562 0.191401 0.1780949 -0.1809414 0.02053025 0.2217515 0.05841852 -0.023624 0.008906464 0.03159626 0.02962818
-0.2193992 -0.02632768 0.2586494 0.0009790348 -0.2524836 0.1941776 0.123888 -0.1667762 0.02619291 0.1758298 0.04496432 -0.02963585 -0.01558612 -0.008379643 0.0036558
-0.2080569 -0.04405183 0.2851183 0.06149641 -0.2628309 0.1202827 0.1657219 -0.1760081 0.00808467 0.2152824 0.02351539 -0.05989889 0.06968998 0.07402696 0.07306821
-0.192875 -0.0777365 0.2752746 0.04168192 -0.1968405 0.1563344 0.2242434 -0.1875658 -0.003974685 0.1747367 0.0333993 -0.1075448 -0.02779991 -0.01399001 0.000231043
-0.1566238 -0.03925583 0.342829 0.0108084 -0.1863576 0.1173256 0.293265 -0.1887688 -0.01750017 0.2119266 0.006690602 -0.1408578 -0.01765559 0.002548836 -0.02114585
-0.1746882 -0.05592279 0.3108419 0.01808196 -0.1987047 0.1883529 0.1827988 -0.139403 -0.01548201 0.1934331 0.07514069 -0.07841224 0.01929302 0.04981323 -0.03292077
-0.2217273 -0.05594525 0.2872053 0.0289471 -0.2354848 0.1730908 0.1798641 -0.1911738 -0.005415659 0.17239 -0.04293819 -0.08148201 -0.04116357 -0.02173031 0.07359158
-0.2162093 -0.05804475 0.3042199 0.05142863 -0.2669988 0.1998754 0.1455758 -0.1374417 -0.04904563 0.2161345 0.08697606 -0.0398021 -0.07031585 -0.0395657 0.008918107
-0.1975509 -0.05484172 0.2817951 0.02250318 -0.2976963 0.2475341 0.1866789 -0.2088379 -0.0204742 0.1461548 -0.02763401 -0.10836 0.003355328 0.01798878 0.06094249
-0.2552389 -0.06428313 0.2682372 0.07513666 -0.2463217 0.1608288 0.1283495 -0.2325023 -0.01106665 0.08741066 0.1366501 -0.01618674 0.001516169 0.03654525 0.03793137
-0.262929 -0.09141589 0.2666733 0.01113759 -0.2510562 0.2149517 0.09787751 -0.2245056 0.01071209 0.1061083 0.03737994 -0.1068127 -0.0172895 -7.298492e-05 0.0364317
-0.2216126 -0.06402023 0.2291862 -0.003814115 -0.218284 0.1750177 0.1802926 -0.2097924 0.004001684 0.1334463 0.01471468 -0.0441937 -0.02526278 -0.03674263 -0.006185377
-0.2245171 -0.05830727 0.1604539 0.03690064 -0.1510571 0.1715976 0.1573076 -0.1962962 -0.0307322 0.2059666 -0.01778144 -0.1297592 -0.005572249 -0.002984964 0.03617485
-0.1821979 -0.07036944 0.1530468 0.0234915 -0.1714627 0.1730291 0.1856757 -0.1666855 -0.01922761 0.2101216 0.06160203 -0.1353732 0.02510158 0.03147589 0.01852374
-0.1580362 -0.06589703 0.1908011 0.06061444 -0.1588265 0.130659 0.05348579 -0.2216069 -0.00988739 0.2258943 -0.04374667 -0.1251254 -0.04799491 -0.03041088 -0.07205223
-0.1719981 -0.05886032 0.2185887 0.03671261 -0.1522039 0.1758412 0.1472404 -0.2350042 0.0335517 0.1417715 0.0166742 -0.119653 -0.006323338 0.02778972 0.03940809
-0.1850373 -0.04356187 0.1909538 0.03422072 -0.1226308 0.1480481 0.0808608 -0.1961483 0.02975668 0.1788154 0.05304255 -0.1275695 -0.01466784 -0.01761257 -0.04130766
-0.1646371 -0.02522985 0.2216378 0.03918587 -0.1531714 0.06813094 0.06223142 -0.2373252 0.02905289 0.1803756 0.003429351 -0.01789999 -0.05533347 -0.065342 -0.09501585
-0.181639 -0.05728494 0.1818063 0.03253103 -0.2236611 0.06320513 0.02291303 -0.2162872 0.0216158 0.1757189 -0.01550099 0.0295862 -0.003886508 0.01069754 0.02198413
-0.1825508 -0.06933467 0.1910846 0.02769684 -0.2047517 0.07790819 0.1032918 -0.2308646 0.03588674 0.1635615 0.1045014 -0.02917723 0.05227562 0.06326652 0.0696106
-0.1907927 -0.07842544 0.2185026 0.01289828 -0.207635 0.1059881 0.07218125 -0.2720579 0.01835745 0.1886213 0.05813216 0.00428996 0.08494047 0.08257284 0.03754248
-0.2211805 -0.02419277 0.1527797 0.06516788 -0.1747056 0.1497243 0.05635456 -0.2381299 -0.01072035 0.0918244 -0.105669 -0.02656232 -0.03504503 -0.02949234 0.02689738
-0.2113145 -0.02975516 0.1225976 0.09861146 -0.1401456 0.1507394 0.1906988 -0.2309671 -0.03332851 0.05606581 -0.03290897 -0.1124411 0.02337423 0.04376879 0.07388148
-0.2223719 -0.006176176 0.1737701 0.1337993 -0.1997445 0.1223317 0.03307949 -0.2294029 0.01889498 0.1157001 0.02922436 -0.08670832 0.06176972 0.06664302 0.1050084
-0.2686201 -0.04128781 0.1945437 0.1909907 -0.1203795 0.0356129 0.009994949 -0.1938308 0.009881338 0.1243077 -0.02695128 -0.1144676 -0.02869756 -0.01551401 0.06218094
-0.2703248 -0.0767182 0.2294171 0.1320062 -0.1598321 0.06795731 0.02705689 -0.1674571 0.05968296 0.1454711 0.03658525 -0.1057529 0.02881526 0.0572871 0.08893986
-0.2321901 -0.05449412 0.2747839 0.134212 -0.2083622 0.09548356 0.01025407 -0.1963005 0.06234503 0.1980184 0.1223003 -0.1229364 0.08129336 0.06757446 -0.01408719
-0.2518353 -0.1081844 0.298444 0.1534742 -0.1919114 0.09116678 0.0780348 -0.1891495 0.06345746 0.1763215 0.09793302 -0.1074654 0.02590073 0.01190801 0.04457877
-0.2850598 -0.1503925 0.1980793 0.0716291 -0.2020334 0.07624049 0.1249576 -0.2093878 0.06433274 0.1833724 0.04700812 -0.1054495 0.05096884 0.05409054 0.006834235
-0.2708431 -0.1369912 0.2071576 0.06883268 -0.179573 0.08543158 0.1249199 -0.1835672 0.09479392 0.1168552 -0.04635746 -0.1121372 -0.03952847 -0.01644135 -0.0008060023
-0.2614399 -0.09985002 0.2446147 0.05425587 -0.1842874 0.01321236 0.1233601 -0.1913893 0.04987526 0.1692552 -0.06454772 -0.09537945 0.02121431 0.03265005 0.1064613
-0.2469829 -0.09889927 0.2251321 0.05437872 -0.2291151 0.06141627 0.06898717 -0.1611086 0.03811617 0.2484416 0.03359336 -0.1218748 0.008475496 0.03531606 0.03949574
-0.2920324 -0.1111746 0.2307147 0.08119883 -0.2321464 -0.03172285 0.1044253 -0.173119 0.01039192 0.2408196 0.068227 -0.1734342 -0.1059968 -0.09779755 -0.03452749
-0.3074055 -0.1131721 0.2232233 0.1227742 -0.193628 -0.01826225 0.1466524 -0.2808252 -0.02252254 0.2172662 0.01523791 -0.1982184 -0.0419945 -0.0243049 0.05266503
-0.3485536 -0.09128139 0.2165333 0.1161041 -0.1675664 -0.06387502 0.1363544 -0.2807003 -0.04122874 0.1668692 0.04258601 -0.1386304 -0.06717505 -0.04691117 -0.00625448
-0.2797771 -0.04303398 0.2042127 0.06935663 -0.2298929 0.01498833 0.08818279 -0.2837001 0.03985469 0.1662985 0.06545683 -0.2649809 -0.1182053 -0.1230026 -0.08410544
-0.2776189 -0.01301027 0.1905987 0.03747563 -0.2293373 -0.01346187 0.08865637 -0.3883046 0.0813418 0.1463688 -0.06862363 -0.2092001 -0.00294548 -0.001569209 0.03737771
-0.2960292 0.0116914 0.1703194 0.05705438 -0.1947774 -0.03075232 0.07415561 -0.4091966 0.1150367 0.06793545 -0.06148076 -0.1957929 -0.07548882 -0.06973595 0.01019682
-0.2783663 0.01191606 0.1728748 0.02260022 -0.1620394 -0.03168018 0.03096259 -0.4510478 0.1745591 0.04871993 -0.04307875 -0.2174565 -0.01266355 -0.02580639 -0.0358954
-0.2940068 0.01674163 0.1606958 0.02162953 -0.1124588 -0.03871254 -0.03668147 -0.4515093 0.2515587 0.03682772 -0.03734166 -0.193892 -0.07363542 -0.09068993 -0.01108433
-0.3283478 -0.02075387 0.1609732 -0.02691904 -0.09526208 -0.1012981 0.05782196 -0.4181652 0.1831776 0.009151836 -0.02283239 -0.09821482 0.03229254 0.03321147 0.08445591
-0.2583463 0.01537345 0.1481883 -0.06820652 -0.05697515 -0.03628218 0.0916433 -0.4106463 0.1804134 -0.03633748 0.03808625 -0.1500934 0.05868265 0.07912171 0.06927125
-0.220549 0.01013143 0.1587773 -0.07390473 -0.02738123 -0.06793732 0.03909598 -0.3752569 0.1184348 0.004681357 0.01578203 -0.03475571 0.05333339 0.06574581 0.02936525
-0.2230471 0.00607019 0.2216477 -0.006577693 -0.1063782 -0.003792155 0.04513121 -0.3496537 0.1205879 0.02891617 0.03002509 -0.08016482 0.03529435 0.03952499 0.04296455
-0.1641079 -0.02338043 0.185164 -0.006916736 -0.173047 0.02808622 0.1117304 -0.3627761 0.08157316 0.02918189 0.01268824 -0.03221382 0.02490423 0.04883637 0.03112606
-0.2663342 -0.05185932 0.23112 0.01970467 -0.2064946 -0.02453267 0.0304002 -0.3143493 0.0802884 0.06865905 0.02091932 0.0001878322 -0.01369627 -0.01802913 0.02349685
-0.2606975 -0.05714758 0.2069529 0.0189162 -0.1908163 -0.0355224 0.04876055 -0.2875882 0.1335557 0.09147894 -0.01246325 0.02526681 -0.09926725 -0.07355621 -0.06763844
-0.2339117 -0.02490141 0.2047539 -0.004948362 -0.2548426 0.1350815 0.1898907 -0.2917155 0.07099328 0.09704568 -0.02088595 0.003385947 -0.01949494 -0.02674071 0.02843646
-0.3039694 -0.06068381 0.2151385 0.09571261 -0.2792367 0.06752936 0.06896732 -0.2581928 0.01152535 0.1773363 0.1054608 0.03722984 0.01913305 -0.01105606 -0.0282553
-0.2404856 -0.06545301 0.1831255 0.1107366 -0.2456783 0.0696987 0.01938408 -0.3013021 0.08387036 0.127943 0.04469002 0.05020237 0.08881921 0.07046125 -0.02730852
-0.1724748 -0.04622495 0.1263171 0.09615649 -0.2185269 0.1736302 0.1782831 -0.2253601 0.02245073 0.1152358 -0.03220675 0.01235175 0.08120355 0.06784449 0.04645696
-0.278109 -0.07660583 0.1993608 0.2018796 -0.1899897 0.06836492 -0.06952917 -0.2877037 0.01003596 -0.02843031 0.1103886 -0.01229998 0.02280637 0.009214813 -0.04070426
-0.1599895 -0.04188236 0.1817607 0.1648687 -0.196856 0.1906741 0.1127793 -0.276832 0.06586066 0.05728266 0.000336882 -0.01946063 0.0395468 0.01484758 0.04641845
-0.1852505 -0.03336319 0.164102 0.1208112 -0.1146907 0.07431342 0.1553523 -0.1706921 0.01837606 0.02468105 -0.001377593 0.03751693 0.01303211 -0.0008801122 0.05817601
-0.1904728 0.01134722 0.1766575 0.1531953 -0.1058865 0.07876644 0.06127839 -0.1429752 0.0462442 0.05889546 0.01069622 -0.03639839 0.08742253 0.07349822 0.08602884
-0.2000013 -0.01982154 0.1850501 0.1381251 -0.1536666 0.09662939 0.09150279 -0.1626569 0.01989107 0.0875195 0.01644396 -0.03614954 0.01237252 -0.00652009 0.02095247
-0.1284492 -0.006536021 0.1610711 0.1095541 -0.1559526 0.2471315 0.2833712 -0.1755971 0.002962789 0.1016776 0.05734785 -0.04779079 0.08290526 0.07022173 0.08528943
-0.1209913 -0.02589273 0.150373 0.0937136 -0.1602869 0.2326528 0.162696 -0.1441006 0.04445452 0.09635355 0.07263124 -0.04508076 -0.01375691 -0.03099126 -0.005084555
-0.1740537 -0.06333843 0.1380124 0.1347422 -0.2016289 0.04506371 0.04700099 -0.1613828 0.03013553 0.1192826 -0.03052621 0.02982822 0.1516885 0.1355073 0.08314716
-0.1511443 -0.02268055 0.1186089 0.1271887 -0.1617798 0.1209726 0.123264 -0.1388033 0.00487548 0.1204935 0.07004128 -0.04451981 0.01322049 0.01287871 -0.0403287
-0.1341837 0.007272602 0.0811519 0.1320738 -0.1815053 0.0678394 0.03262178 -0.1974611 0.035024 0.1113768 0.06792422 -0.05552019 0.007640416 0.002063742 -0.007977118
-0.1942242 0.0197653 0.1122353 0.1268238 -0.1787116 0.1152917 0.1081056 -0.1948316 0.02765083 0.1029893 -0.03232127 -0.04320704 -0.008776935 0.004776355 -0.03308171
-0.2051094 0.0204358 0.1019423 0.05934393 -0.1795465 0.2124119 0.2598681 -0.2120625 0.05264915 0.1339201 -0.108384 -0.05247643 -0.02057706 -0.01896606 0.03429607
-0.2061422 0.006163281 0.1749013 0.03666704 -0.2233891 0.1801633 0.1774118 -0.2413241 0.05418114 0.08722262 0.03973204 -0.08318306 -0.02972819 -0.02212361 0.02695498
-0.2499528 -0.01650256 0.2226633 0.03278781 -0.1888757 0.1626077 0.1054754 -0.2218193 0.05267483 0.09535465 -0.05817541 -0.1684631 -0.03042151 -0.0136138 -0.01565545
-0.2624502 0.002487158 0.2166367 0.02127625 -0.1779161 0.1359711 0.1587807 -0.2516004 0.02378951 0.1808917 0.008539015 -0.06150151 0.01259169 0.02708988 0.01852884
-0.2437724 -0.01917743 0.2233159 0.05646258 -0.1606341 0.135648 0.1381884 -0.2432308 0.02914604 0.1868971 -0.06889369 -0.04110389 0.03737919 0.05322917 0.04103104
-0.2128509 -0.0479576 0.2074879 0.08201053 -0.1404307 0.1090559 0.1371799 -0.2205584 0.0551446 0.1541622 -0.004135491 0.1038458 0.02951059 0.0227647 0.01272838
-0.2094444 -0.04082191 0.1837252 0.09006123 -0.1636257 0.125892 0.1740301 -0.2045633 0.007009233 0.1664898 0.02922027 0.09853418 0.1582438 0.1766106 0.1546488
-0.1891806 -0.06001377 0.2091392 0.1209578 -0.1395812 0.2009496 0.1977083 -0.2105233 -0.009674433 0.07616625 0.07794435 0.1254191 -0.007484629 0.02346862 0.05377932
-0.1894391 -0.06450706 0.199983 0.1045892 -0.1386673 0.1886875 0.1041505 -0.2315401 0.02267636 0.09471482 0.0331014 0.02527096 -0.003121698 0.01560062 -0.02341761
-0.2351118 -0.02590175 0.2077294 0.1370369 -0.1552811 0.1907383 0.1185881 -0.181403 -0.02623719 0.1355556 -0.002364769 0.03621767 0.04729765 0.06355614 0.1017189
-0.2202377 -0.01801125 0.2233176 0.05484528 -0.178403 0.106997 0.1211709 -0.2358485 -0.005524544 0.1042886 0.07383504 0.01976242 0.06720344 0.06568694 0.07561068
-0.2380313 0.007330709 0.2631282 0.04807316 -0.193886 0.03261099 -0.004240834 -0.2961764 0.0300849 0.1014208 0.04813767 0.0144956 0.04183735 0.007608663 -0.014616
-0.238084 -0.03579777 0.2314301 0.07596915 -0.2101416 0.1927218 0.08910248 -0.2399408 -0.01519925 0.1179187 -0.05944832 -0.05754006 0.02716698 0.0389855 0.02760711
-0.2621046 -0.002279395 0.2566055 0.09761882 -0.1750386 0.1643362 0.1664277 -0.213377 -0.00453931 0.1260168 -0.02873838 0.01188384 0.08406679 0.07174586 0.1194843
-0.2277502 -0.04120903 0.2294138 0.1089682 -0.17212 0.09747891 0.06450848 -0.2132657 0.06162187 0.05483773 -0.0612922 0.02392856 0.05086517 0.04491102 0.05667118
-0.1621567 -0.03558057 0.2063047 0.1003062 -0.1836378 0.1214807 0.1310072 -0.2098093 0.09876746 0.07937482 -0.01002128 0.05659764 0.07827959 0.08300018 0.02583648
-0.1782727 -0.04227033 0.2006903 0.09754639 -0.1645592 0.1073373 0.1269312 -0.2272569 0.03318588 0.05638227 0.05315969 0.0750457 -0.006828596 0.004792513 0.06432858
-0.1933553 -0.05376842 0.2024027 0.09211382 -0.1668606 0.1187209 0.1585156 -0.201811 -0.0202115 0.09583474 0.004059995 0.110223 0.1183478 0.1170582 0.1225257
-0.2313729 -0.103299 0.2741171 0.05851531 -0.1320725 0.06825734 0.1004391 -0.2133486 -0.07230444 0.05656202 -0.02388389 0.03033224 0.001679518 2.545725e-06 -0.007979556
