"","MR1","MR2","MR9","MR6","MR11","MR3","MR5","MR4","MR7","MR8","MR10"
"1066",-0.763193442640543,-0.274622958915971,-0.142562212033391,0.64340658831699,-0.742162430609364,0.130090080015417,-1.51477338412671,-1.32115604510441,1.1676061476351,-0.534015158096003,0.250815937305187
"1070",-0.738120678249761,-0.28366743641151,-0.151567488681836,0.6797569686004,-0.733943224785752,0.1143390494513,-1.54130705363541,-1.29210165677314,1.15223430170181,-0.561208003828808,0.311410383645056
"1158",-0.0722191982937289,-0.683927659732981,-1.20136244599582,2.36034397136661,-2.27848330072896,0.782015932739059,-0.63834789336174,0.666016873126784,0.0501000178702381,-0.631008817722887,0.556513088228096
"1166",-0.0599506879879229,-0.667724539220424,-1.18721277966627,2.36540653996953,-2.28252237045583,0.798285182324206,-0.62582906452687,0.683577123088897,0.0340797541100802,-0.646119302718844,0.544886106216691
"1254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1552",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1612",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1622",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1651",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1652",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1676",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1684",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1739",-2.3357429654372,2.45170550827734,-0.994005415613199,-1.27202933091762,1.91034155128148,2.5899725319078,0.095582417818494,5.55878902702661,-6.17241108201284,-0.166383316257767,0.168422440366778
"1741",-2.00928779734496,2.28564486573979,-1.10004594936882,-1.08376128710668,1.79831884293055,2.37388368037294,0.447857340536965,5.06021154751319,-5.190978881197,-0.177226689709671,0.289244247593462
"1756",0.152369486587688,1.02419213136195,-0.480693995786653,-0.485464456528584,0.534389001518962,0.435492068969458,0.583101215687111,-0.139227077826768,-0.884775857305855,-0.211592097014664,2.21468744205478
"1757",0.15058878066208,0.996143377203487,-0.508619433358661,-0.462567362995531,0.522714903657107,0.431968738324259,0.607318444813379,-0.120211239870559,-0.89219837984767,-0.23659251161651,2.24068575800777
"1793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1819",-1.20283466928559,0.566503424409401,0.0137023363174931,0.0161103891922445,1.51139040127111,2.04756166355489,-0.255899025384794,0.420784821666793,1.17147970234778,0.419471606732657,2.42301031901029
"1820",-1.1432531753507,0.582921379885129,0.0287357066608583,0.050640218994544,1.51748133465855,2.01905951600117,-0.264273286435051,0.423012299383324,1.1709311185637,0.431738034451368,2.44749311066352
"1829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1834",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1851",0.355898418433886,0.487646409055306,-1.49362583966183,1.08586647574261,0.841039094281352,0.244873774491461,1.23772861451352,2.44771392909208,-1.35681635760102,2.06629795982411,2.53597827665623
"1852",0.36868085596705,0.482329975731067,-1.48780765605024,1.08659826696423,0.851110245859559,0.208660998654769,1.24152372280462,2.43290567834614,-1.34760298306645,2.05689714067303,2.58111305167675
"1853",0.34468166127612,0.544465704044172,-1.48166956425824,1.01926363767807,0.810897881264032,0.148632711099317,1.23595807925035,2.5354333359623,-1.46658447957586,2.03395183656743,2.53218847021211
"1872",0.387071064387198,0.536410689687322,-1.51626517288315,1.05531213483206,0.801259987202074,0.145917025260695,1.20240266937511,2.61610709183221,-1.60316164283205,2.06597035599026,2.55842057276065
"1890",-0.222412571501141,0.0518832108258668,-1.03861736095182,1.13569182841633,0.701607962877201,0.300325818289856,0.768595221643671,1.40914264012268,-0.538621019122247,2.64447847275753,3.20339120737009
"1925",-0.0985807209791133,0.105654835065485,-1.18960101812131,0.870743462731138,0.80881712212786,0.216405120713687,0.74072606857777,1.41368823271274,-0.652613426024251,2.40203739980329,2.98412275039749
"1942",-0.0779589698266497,0.100488367593079,-1.21249304979893,0.894415753630062,0.789162761285243,0.202866312160081,0.747698207555478,1.4661683631028,-0.722043534733173,2.45261127749774,2.99026009509737
"1943",-0.142875053249474,0.110048592270233,-1.17812467270612,0.87523420578362,0.823064309921794,0.25580436765459,0.737954666189709,1.44023075175253,-0.695182776262983,2.39621555960761,2.99715196715996
"1954",0.207985094881026,0.171602075119813,-1.39999243381195,0.634850554037269,0.884988741012407,0.255582918236876,0.70190357273661,2.52392229864707,-0.848938364411119,2.04338072636568,2.41415330030729
"2016",-0.00377795264011171,-0.0441722172604868,-1.36982422679596,0.79119780263459,0.833799154660815,0.117472341475164,0.849181611110909,1.24810664555167,-0.556951790409431,2.36898753365462,2.83073625166335
"2017",0.0524106846437575,-0.0291570439638777,-1.35777203423831,0.846616676872681,0.754664870881209,0.0575704034487972,0.882124268052854,1.2912826455037,-0.560776175383204,2.35645809226239,2.84067925168216
"2031",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2057",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2081",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2091",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2106",-0.320642218907487,0.78264834508381,-1.09724428029118,0.0365394895677208,0.880036694781393,0.303318344893822,0.591734089903341,3.06167884279583,-1.6530682200889,3.72660619360876,2.88019087257729
"2108",-0.30411247048029,0.730619663778669,-1.05385493001901,0.100096416227491,0.857902073141066,0.350781839407346,0.633440735469963,2.93854556848418,-1.4389951103488,3.72338071066715,2.86193859302792
"2141",-0.36228736184268,0.742100725081468,-1.10226213871507,0.0472389086172119,0.87211582676356,0.327594111000988,0.61293081876164,2.93546588721251,-1.49130920069372,3.75806102266757,2.8905739081106
"2159",-1.20853284789352,0.502923940197943,-0.57742613773193,-0.288176208604761,0.486446377534459,1.78834924414835,0.350081990361936,0.079289680815923,0.178267232182209,-0.51911300499426,2.08997246435014
"2166",-1.17570782995456,0.488767072297018,-0.569950693101785,-0.248869021306686,0.477300630593385,1.77494889228435,0.336395852065388,0.0637050411645909,0.188826477842152,-0.462801629988639,2.1029233879938
"2171",-1.17840062073671,0.449619822383073,-0.613723553662315,-0.27360444508964,0.456279935499273,1.7742843305556,0.370716896276041,0.105924718772314,0.189137213566812,-0.509662995504356,2.08608256933603
"2191",0.360951970053137,0.351749532648007,-1.44790334920481,0.439684474405953,1.21712821989175,0.943778379288033,1.01592668955309,-0.00213801021856397,-0.731328880700534,1.38960932387882,2.21414722029546
"2202",0.387674563193978,0.368189291880294,-1.4390251086067,0.433815736848763,1.19580048728825,0.940606726911657,1.01073841014455,0.0296713413653399,-0.75563860339518,1.33049955922832,2.16945583328433
"2212",0.407922040142972,0.370193303124335,-1.46120157695605,0.446253482518159,1.2476257749035,0.927334127957208,0.997990308823327,0.0355883859510174,-0.762923007693129,1.30642051579698,2.19018195597119
"2239",-1.33323098859837,0.879322642190864,-0.582983114958135,-0.389998571847355,1.24141831452786,1.67216132829147,0.102423534563637,-0.339246836378935,-0.12342938802776,0.267580081902465,2.60967844189655
"2240",-1.46696074836804,0.936916441028668,-0.550837732661229,-0.51770156851204,1.2314409838767,1.6765518269515,0.0941342614266203,-0.341799889782073,-0.147091927532112,0.198092997474761,2.56434271136146
"2276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2370",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2412",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4779",2.17189950571299,0.679633330156712,-0.992520201787997,0.0565053671946917,-2.44228017770133,-1.11241256674059,1.47508580418284,0.885420878219326,-1.67480924422095,1.16744034709067,-0.770752864931842
"4807",2.1349808444493,0.697556840113037,-0.922776977157834,0.0353849513323234,-2.37844963770386,-1.09575195792016,1.47661611002139,0.85554947559216,-1.69670502455832,1.20096243328597,-0.776977672232622
"4826",2.1706024866123,0.663684104089422,-0.943795043080846,0.0980326391862236,-2.33964251733156,-1.11009104591397,1.480678144319,0.837090100460825,-1.62970878173143,1.1797444553629,-0.785087202417428
"4840",2.12945396376795,0.678118925607291,-0.936889966683643,0.0566356564127273,-2.31715449337324,-1.10654132998627,1.43944750271687,0.882205558817262,-1.70113786524604,1.17642055712161,-0.846360393077773
"4857",0.819938735306304,0.650467099755925,-0.228420189112839,0.394325012150892,-1.95211299087512,-1.29028372142291,0.896493504255758,-0.0573818902253174,-2.18554230135875,0.317996113851267,-0.827543726945021
"4884",0.938011093690692,0.704687021469268,-0.277994199291905,0.408342143093744,-2.05184184039105,-1.34146210189535,0.953545266971198,0.0603911153600027,-2.33063550373504,0.327797574534103,-0.784019739821433
"4900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4939",1.42099684068556,0.856548553511374,0.0928219853399728,0.259138657337533,-1.2941445927203,-1.35137976809136,0.57840894861559,-0.0235244891699139,0.737921882243974,-0.12038809066092,-1.23244046729566
"4958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5151",1.72306942454858,0.292540308616627,-0.115060235341551,-1.2792161390493,-0.629647398980634,-1.47094455615139,-0.409963496263453,-0.867749684286601,-0.28849657939336,0.0922179374594277,0.400626422093124
"5165",1.74620974885115,0.464496171022649,0.438564267783211,-0.890683080876289,-1.59659097606435,-0.850278275543703,-1.10791341685414,0.456301816251885,0.786419808294047,0.880659929072985,1.23864406987552
"5210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5236",1.65096700450856,0.668404795225942,0.584456768710219,-0.34139731685773,-1.16833270868219,-0.647384792913865,-1.03953472422261,0.0138688784436219,-0.206521233464793,0.751460723698188,0.715641984893103
"5249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5253",0.890170003839629,1.71997491310239,0.163145916093013,0.144192435490157,-0.640128968746708,-0.132829089034751,-0.915967073646035,2.20894191592291,-1.54738198770862,0.159740648553039,0.336674376844365
"5276",-0.414841021085981,1.1603275659668,0.545060927703069,-0.7661487345095,-1.23595679116037,0.357275866789885,-0.822412814233948,-0.463482194654082,0.314171126050418,-0.313146842044792,1.15405472890192
"5279",-0.39305170534452,1.15020163831068,0.52427602847999,-0.776026743920095,-1.2386179417296,0.33207154730342,-0.831534905444717,-0.459077799206045,0.301343686947011,-0.276016504478427,1.14616153691787
"5349",1.55358867149794,1.17803725754718,0.626731878826414,-0.015981048395514,-0.679443678822369,-0.634656949701594,-1.12251631989064,0.0933904247358865,0.128668211769346,-0.199313580732956,-0.053248912590585
"5353",2.93744439550815,-0.864168789435201,-2.15848793770087,-1.48631958798619,-1.55997394940437,-2.89455073093742,2.9525486861368,-0.0764800043905368,0.898383101466204,0.638722127774563,-1.05818666245779
"5395",-0.637582360539637,-0.697133580508225,-0.978777486725712,-1.83542083133077,-0.968253051805137,-0.980307131715451,0.861100410246663,0.0420162733982085,1.37730912139237,1.02132006680708,-0.850377326679825
"5486",2.46932764864315,-0.554182859493927,-1.5166452050298,-1.48500846293607,-2.49840113142301,-1.75666580597642,1.93056456276821,0.239748291243246,0.402051829459992,-0.545869185951227,-0.619840125160718
"5577",1.51417889462275,-0.660434985556104,-0.354566692062309,-0.729058644744692,-2.23762269605147,-1.79126473578097,2.2023822457468,-0.770321329178854,0.803564126216658,-0.0819013612834228,-0.138606419708248
"5644",2.70061088337278,-0.633923007256871,-1.36727252200835,-1.38849159186949,-1.6957986848327,-2.47864124526238,2.84679761222495,-0.110080340123171,0.940436888197678,0.624026412445267,-0.219470740767938
"5651",2.75355981170807,-0.645145886980231,-1.38993478243352,-1.40670603893146,-1.73108205223804,-2.53025326017683,2.88081511612039,-0.104018743262342,0.946160092028119,0.601558166965496,-0.239964476917582
"5717",2.86137800202495,-0.919493312705666,-1.75744437373144,-1.20292884320029,-1.98213860573884,-1.82799663378474,1.57598914815042,0.190274429095912,0.791364764497517,-0.0379894575604648,-0.350882088298691
"5718",4.25546593128904,-1.76892224584303,-0.798057450867898,-0.851497913781098,-1.355124541392,-1.31935652700616,0.779411096855603,-0.284909452878046,-0.154991710625192,2.04745306107458,-0.235418032769242
"5720",3.24403241158006,-0.634308305934067,-1.40985029451578,-0.831210590280644,-1.57326635367154,-3.15757669642089,1.74545807618366,-0.00214983766197087,0.008058610125861,0.0832935080789603,-0.444479226687873
"5726",-0.475970323717741,1.14926559171616,0.533042143126647,-0.802148328190333,-1.19679189756092,0.385746696960321,-0.8435115917548,-0.473412673088933,0.316390995788671,-0.289737938966132,1.14829958254268
"5741",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5748",1.00630510265165,-1.23950747341462,-0.303645387418023,-1.00887138985374,-1.69938602450019,-0.317074442587545,2.15451076506812,-0.243101170804103,0.923370985972538,0.706815984939585,-1.22108262060275
"5757",1.11400923263834,-1.82439666309835,-2.02324200857082,-2.10273615169871,-0.844146867769265,-1.91439667200157,2.23011159896783,0.672100579333732,0.0925658668285208,1.4749963704044,-0.380495479278838
"5768",1.89088143596071,-1.08954854973061,0.0824544953924177,-1.25436546295599,-1.75926701579113,-1.521985860678,-0.667141410834756,-1.62981397957637,0.198671968728206,0.777592336452411,0.249680597906128
"5772",2.11160972398721,-0.935490285126032,-0.932764928614618,-1.42350218109359,-0.842393958143968,-1.93490934510503,1.24232737245,-1.62830237763362,0.80507080595986,1.03169167083734,-0.829697448846256
"5776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5779",1.6552074088255,0.650450300864629,0.343979950756912,-0.287821581999639,-0.956942900032341,-0.998059604863515,0.223400133490824,-0.958577112062659,-0.284179390272732,0.0186168436015719,-0.378194736553274
"5784",0.725265320364912,-2.44369734237228,-1.02518153414389,-1.58981028393524,-1.37879478921124,-0.241396163828138,4.25105087585462,-1.65962869465895,2.38494463677019,1.18712182719246,0.137731467990367
"5798",1.98389083855226,0.395328551961405,0.283311141566572,-0.140555640228391,-1.30349326235911,-1.83045994941548,-0.363604434733476,-0.748910588490581,0.061373883810519,0.0882958500131894,-1.57152483329908
"5800",2.95943395437455,-1.75839123980762,-1.6256089189283,-0.727614461388417,-1.67047215230263,-0.824632681701034,5.73002918550814,0.304400733550164,0.195326238290827,0.0077338729504961,-0.488810033048721
"5811",2.77122922661546,0.254960093615137,-0.437364159825613,-0.734983597612604,-0.473235017009005,-1.61447832257331,0.526347324889241,0.0546789365121117,-0.217105207159525,0.874271331693724,-0.655772860562752
"5822",0.7604222309552,-1.90495320384911,-0.212277438958525,-2.01154023772313,-1.40667223423894,0.0934242747767009,4.76167580877173,-0.0134999053678597,0.947846535200031,0.557623586057229,-0.435076009721865
"5830",-1.49372235520242,-0.784244491323702,-0.344946202380183,1.1289697791532,-1.85508776035987,-0.347148979488381,-1.84412873390631,-0.470665289016493,0.913728772468737,1.33141106592376,0.290404362549609
"5831",-1.56123908631733,-0.790989757335668,-0.340710501628684,1.12389793394073,-1.82282112623828,-0.288017446413573,-1.83852135589009,-0.517804765532727,0.936570523910423,1.36964117784407,0.317340135387356
"5832",-1.58206986790146,-0.812091594320276,-0.362733860840907,1.1034694379842,-1.84800582542771,-0.286207127837936,-1.83530872565591,-0.510436719715415,0.948067534877738,1.35793618697196,0.312363163897361
"5836",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5837",0.775133951433474,-0.0436803899127681,-0.177836751997649,0.0217348361564637,0.626465261637914,0.806628797629912,0.17387349537086,-0.129599158810053,0.0813107054010239,0.49867073102058,-1.78545251159397
"5856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5860",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5865",-1.10845277697255,0.135373578768646,-0.536376138475937,1.2022007325737,-0.546224891082557,0.447353760452833,-1.20672778214726,-0.113728562851164,0.963506694484964,0.696072206712999,1.21755071194327
"5867",-1.10259373927005,0.142559170643356,-0.553740570731588,1.18249944312102,-0.559623239666352,0.430937201623352,-1.173473899619,-0.0738573763501107,0.949872078982201,0.671858752943426,1.23356678876736
"5874",0.998560258992837,0.00365952712949619,0.287697956452159,0.024018659791858,0.854470499082763,1.01256620850546,-0.0555027954571559,-0.284749614752552,1.50864233976646,0.746770271372605,-1.09622483412224
"5890",1.04885572025987,0.0647960634568104,0.342205333971002,0.00731468786648698,0.805665769677095,0.93904764584539,-0.0799254471822063,-0.340196960347323,1.55408548527111,0.767568667140133,-1.17413726948225
"5893",0.889489136419907,0.0109155720913443,0.373957616606334,-0.0698234741371324,0.826714889480029,1.01433436829136,-0.103499729945925,-0.383822136743299,1.61064260487982,0.796505153118578,-1.11473759919729
"5907",1.09039427333962,0.0399075734117141,0.287063166351175,0.0207622162739571,0.79061522502158,0.953950537139756,-0.105214908939969,-0.276676452520977,1.50863175897824,0.773460105540482,-1.15598275750558
"5921",1.07630620058417,0.00672188112956046,0.32753789563314,0.07141536145324,0.775407487023665,0.992612098833775,-0.100284496838718,-0.301687878250623,1.5128194089812,0.717457811529377,-1.13304517646491
"5950",0.993791428527414,-0.00155180471539029,0.331333051807941,0.00525838458107675,0.786489556363007,0.975037681380837,-0.0901828076628318,-0.387577820061831,1.6433007985473,0.748270141445926,-1.14796930663702
"5984",1.07388935591353,-0.0326151955277297,0.33458498015341,0.0591157041486908,0.746082513204592,0.983367221398999,-0.0635865665374342,-0.372148326704895,1.66083031021707,0.733735171519259,-1.11905016202144
"5993",1.05647018816111,-0.0329267578165673,0.298538955653878,-0.00645646533221961,0.762382041856404,1.00503125643945,-0.109831498448619,-0.288535673520837,1.54372799793029,0.742677664936592,-1.08355248223971
"6008",-0.480028091200476,-0.240754152752347,0.357339256271732,-0.635187733560324,0.808042614029032,1.71320119920459,-0.434503454053209,-1.06126545441413,0.301563440744617,1.21698574045393,-0.452065507198016
"6009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6019",0.342217536926025,-0.506598086248536,-1.05774289741703,-0.285087620119483,-0.632987692907316,0.54208740113576,0.103325452554806,-0.761534847471602,-0.325819531755841,1.21903628048106,1.29235449066452
"6020",0.339889218434457,-0.466856290400617,-1.04392459328727,-0.310418860608671,-0.650266539522966,0.512615979182107,0.105360522111921,-0.744142715195836,-0.358813660170987,1.22035456595749,1.29634648510857
"6021",0.290475048827555,-0.472412664238011,-1.05362056152962,-0.323940524904956,-0.604794692432655,0.531395674575336,0.0776472572173008,-0.804660207753452,-0.331902539612869,1.233378718387,1.27717549492768
"6022",0.306522430916629,-0.468719230977896,-1.04701464580895,-0.34437203831012,-0.637020195696605,0.514192752167686,0.108870939045651,-0.816291790827625,-0.291042796268878,1.21651919522244,1.30508032195972
"6023",0.391315410895386,-0.0993852858822824,-0.635928507446083,-0.647363695578183,-0.651002305894842,0.332468557730025,-0.877219983409178,-0.77727013071239,1.09691475861479,-1.01190295726038,0.598780594863785
"6024",0.29703172207963,-0.113223511032832,-0.583214866555093,-0.617529489722468,-0.580713345696599,0.443310765508992,-0.907509629365909,-0.875269355095956,1.20475588248971,-1.00245173676719,0.683310221848867
"6025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6034",-0.256450951796345,-0.109068808880638,-0.94102080637261,1.15640107962087,0.0364014469401741,-0.532390914063973,-1.11082949390586,-0.54968225706156,0.241209399806551,1.63938052373786,0.0791126604816215
"6035",-0.318340464461523,-0.137222556494244,-0.912374601193066,1.20223843467694,0.0356059251191645,-0.485679165570249,-1.1293379992076,-0.633236965862223,0.33401959190816,1.65819468062928,0.100815230918651
